City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
389,Olsztyn,PL,2022-04-16 23:59:16,53.7799,20.4942,33.76,89,83,4.79
390,Oskemen,KZ,2022-04-16 23:59:16,49.9565,82.6119,31.96,80,0,0.0
391,Netanya,IL,2022-04-16 23:59:17,32.3329,34.8599,62.04,44,64,8.34
392,Kodinsk,RU,2022-04-16 23:59:17,58.6881,99.1844,40.14,96,100,5.41
393,Pangoa,PE,2022-04-16 23:59:17,-12.1167,-73.0,71.44,85,89,1.83
394,Ust-Nera,RU,2022-04-16 23:54:23,64.5667,143.2,17.76,87,94,2.51
395,Leningradskiy,RU,2022-04-16 23:54:31,69.3833,178.4167,11.97,89,68,9.26
396,Luena,AO,2022-04-16 23:55:52,-11.7833,19.9167,60.55,98,68,3.38
397,Tomatlan,MX,2022-04-16 23:59:18,19.9333,-105.25,86.16,34,100,4.21
398,Yerofey Pavlovich,RU,2022-04-16 23:59:18,53.9667,121.9667,30.49,45,46,4.52
399,Salo,IT,2022-04-16 23:59:18,45.6086,10.531,56.32,74,33,7.38
400,Marsa Matruh,EG,2022-04-16 23:56:08,31.3525,27.2453,70.0,52,0,11.5
401,Thai Binh,VN,2022-04-16 23:59:19,20.45,106.3333,67.82,85,100,6.51
402,Udachnyy,RU,2022-04-16 23:59:19,66.4167,112.4,28.45,86,100,18.28
403,Charcas,MX,2022-04-16 23:59:19,23.1333,-101.1167,83.79,7,83,6.62
404,Mount Pleasant,US,2022-04-16 23:58:52,32.7941,-79.8626,72.0,93,20,5.99
405,Iskilip,TR,2022-04-16 23:59:20,40.7353,34.4739,53.58,51,98,0.96
406,Sainte-Anne-Des-Monts,CA,2022-04-16 23:59:20,49.124,-66.4924,40.87,60,32,17.27
407,San Jose,US,2022-04-16 23:55:10,37.3394,-121.895,66.99,59,40,16.11
408,Kamaishi,JP,2022-04-16 23:59:20,39.2667,141.8833,49.42,53,1,5.91
409,Kailua,US,2022-04-16 23:59:21,21.4022,-157.7394,79.14,82,100,7.0
410,Makat,KZ,2022-04-16 23:59:21,47.6469,53.3463,54.36,66,78,2.53
411,Moranbah,AU,2022-04-16 23:55:31,-22.0016,148.0466,75.87,47,31,15.14
412,Shelburne,CA,2022-04-16 23:59:21,44.0787,-80.2041,30.65,74,100,9.28
413,Verkhnevilyuysk,RU,2022-04-17 00:00:01,63.4453,120.3167,23.59,81,87,6.08
414,Manggar,ID,2022-04-17 00:00:22,-2.8833,108.2667,82.29,71,60,0.96
415,Chauk,MM,2022-04-17 00:00:23,20.8833,94.8167,81.79,69,13,9.55
416,Vila,PT,2022-04-17 00:00:24,42.0304,-8.1588,47.7,87,79,2.73
417,Balkanabat,TM,2022-04-17 00:00:24,39.5108,54.3671,55.6,74,100,7.27
418,Plaridel,PH,2022-04-17 00:00:25,14.8872,120.8572,82.11,64,66,6.13
419,Ghanzi,BW,2022-04-17 00:00:26,-21.5667,21.7833,64.83,82,77,10.25
420,Verkhnyaya Inta,RU,2022-04-17 00:00:26,65.9811,60.3094,13.17,96,100,6.2
421,Huarmey,PE,2022-04-17 00:00:27,-10.0681,-78.1522,68.34,81,82,11.18
422,Falun,SE,2022-04-17 00:00:27,60.6036,15.626,41.95,76,100,2.53
423,Acapulco,MX,2022-04-16 23:58:37,16.8634,-99.8901,83.16,54,8,10.38
424,Westport,US,2022-04-16 23:58:19,41.1415,-73.3579,57.2,75,40,17.27
425,Berat,AL,2022-04-17 00:00:27,40.7058,19.9522,60.12,71,100,6.13
426,Gyal,HU,2022-04-17 00:00:28,47.3845,19.2214,45.7,63,0,4.61
427,Bosaso,SO,2022-04-17 00:00:28,11.2842,49.1816,83.68,61,4,7.7
428,Saint-Georges,GD,2022-04-17 00:00:28,12.0564,-61.7485,78.73,78,9,18.14
429,Port-Cartier,CA,2022-04-17 00:00:29,50.0334,-66.8654,31.03,85,40,5.77
430,La Rioja,ES,2022-04-17 00:00:29,42.25,-2.5,42.58,73,0,5.21
431,Diu,IN,2022-04-17 00:00:29,20.7141,70.9822,77.43,73,0,10.54
432,Tambilil,PH,2022-04-17 00:00:30,5.9622,124.6697,82.81,76,49,1.54
433,Ambilobe,MG,2022-04-17 00:00:30,-13.2,49.05,69.93,90,2,3.44
434,Sanmenxia,CN,2022-04-17 00:00:30,34.7747,111.1814,53.53,52,100,4.27
435,Hit,IQ,2022-04-17 00:00:31,33.6416,42.8251,65.91,23,14,9.57
436,Chama,CH,2022-04-17 00:00:31,47.1821,8.4636,46.44,66,6,1.14
437,Gewane,ET,2022-04-17 00:00:32,10.1664,40.6453,83.73,45,72,1.3
438,Sura,RU,2022-04-17 00:00:32,53.8879,45.7419,47.97,84,100,9.75
439,Mount Isa,AU,2022-04-17 00:00:32,-20.7333,139.5,85.77,19,32,12.66
440,Caravelas,BR,2022-04-17 00:00:33,-17.7125,-39.2481,77.65,67,100,10.45
441,Jalu,LY,2022-04-16 23:56:46,29.0331,21.5482,71.94,34,66,14.97
442,Chicama,PE,2022-04-17 00:00:33,-7.8447,-79.1469,68.68,78,46,7.72
443,Fallon,US,2022-04-17 00:00:34,39.4735,-118.7774,56.82,33,38,28.79
444,Anloga,GH,2022-04-17 00:00:34,5.7947,0.8973,82.49,78,49,10.2
445,San Andres,CO,2022-04-17 00:00:34,12.5847,-81.7006,79.95,78,36,12.57
446,Comodoro Rivadavia,AR,2022-04-16 23:56:06,-45.8667,-67.5,55.26,71,0,13.8
447,Vila Velha,BR,2022-04-16 23:59:47,-20.3297,-40.2925,75.15,76,0,11.5
448,Nizhnyaya Tavda,RU,2022-04-17 00:00:35,57.6731,66.1725,31.69,88,40,8.5
449,Joutseno,FI,2022-04-17 00:00:35,61.118,28.5076,27.77,60,70,4.07
450,Chegdomyn,RU,2022-04-17 00:00:36,51.1167,133.0167,31.41,88,100,3.83
451,Vostok,RU,2022-04-17 00:00:36,46.4856,135.8833,36.57,56,3,14.81
452,Wilmington Island,US,2022-04-17 00:00:36,32.0036,-80.9737,73.49,61,100,2.66
453,Kyra,RU,2022-04-17 00:00:37,49.5776,111.9753,37.98,56,50,4.63
454,Manta,EC,2022-04-17 00:00:37,-0.95,-80.7333,73.45,85,67,9.06
455,Whitehorse,CA,2022-04-17 00:00:07,60.7161,-135.0538,36.1,87,100,7.27
456,Astoria,US,2022-04-17 00:00:17,46.1879,-123.8313,50.56,75,41,8.01
457,Palau,PW,2022-04-17 00:00:38,7.503,134.621,82.09,72,70,1.45
458,Wiarton,CA,2022-04-17 00:00:38,44.7407,-81.1332,33.04,93,75,6.91
459,Jijiga,ET,2022-04-17 00:00:38,9.35,42.8,68.04,69,83,3.24
460,The Valley,AI,2022-04-17 00:00:39,18.217,-63.0578,79.11,76,40,24.11
461,Ravar,IR,2022-04-17 00:00:39,31.2656,56.8055,70.86,29,100,9.22
462,Ziniare,BF,2022-04-17 00:01:39,12.5822,-1.2983,85.96,27,100,10.29
463,Bombay,IN,2022-04-16 23:59:16,19.0144,72.8479,82.38,78,40,2.3
464,Roald,NO,2022-04-17 00:01:40,62.5833,6.1333,46.76,93,40,6.91
465,Den Helder,NL,2022-04-17 00:01:40,52.9599,4.7593,49.98,70,13,7.0
466,Barra Patuca,HN,2022-04-17 00:01:40,15.8,-84.2833,79.12,75,64,10.47
467,Kandrian,PG,2022-04-17 00:01:41,-6.2167,149.55,85.3,70,89,5.46
468,Akyab,MM,2022-04-17 00:01:41,20.15,92.9,80.4,82,24,2.17
469,Hirara,JP,2022-04-17 00:01:41,24.8,125.2833,70.72,64,86,11.45
470,Rivadavia,AR,2022-04-17 00:01:42,-33.1905,-68.4608,65.95,36,2,8.86
471,Batemans Bay,AU,2022-04-17 00:01:42,-35.7167,150.1833,67.1,55,9,5.88
472,Marondera,ZW,2022-04-17 00:01:42,-18.1853,31.5519,57.7,91,84,8.66
473,Marzuq,YE,2022-04-17 00:01:43,14.4,46.4667,69.94,40,1,5.28
474,Havre-Saint-Pierre,CA,2022-04-17 00:01:43,50.2334,-63.5986,34.7,81,33,14.2
475,Saint George,US,2022-04-16 23:56:03,37.1041,-113.5841,76.24,14,28,3.0
476,Siilinjarvi,FI,2022-04-17 00:01:43,63.0833,27.6667,28.42,80,0,2.3
477,Piacabucu,BR,2022-04-17 00:01:44,-10.4056,-36.4344,80.55,83,12,9.53
478,Catuday,PH,2022-04-17 00:01:44,16.2923,119.8062,80.62,68,23,7.2
479,Bilibino,RU,2022-04-17 00:01:44,68.0546,166.4372,20.48,82,86,1.74
480,Shihezi,CN,2022-04-17 00:01:44,44.3,86.0333,48.65,21,0,1.61
481,Amalapuram,IN,2022-04-17 00:01:45,16.5833,82.0167,78.6,95,27,1.79
482,Zabol,AF,2022-04-17 00:01:45,32.25,67.25,62.17,22,94,3.02
483,Kushiro,JP,2022-04-17 00:01:45,42.975,144.3747,42.75,68,1,7.76
484,Bonavista,CA,2022-04-17 00:01:46,48.6499,-53.1147,39.63,76,28,19.01
485,Lata,PT,2022-04-17 00:01:33,40.1629,-8.3327,55.92,92,27,1.86
486,Luwuk,ID,2022-04-17 00:01:46,-0.9516,122.7875,81.73,82,97,2.73
487,Opotiki,NZ,2022-04-17 00:01:46,-38.0833,177.2833,70.39,71,100,10.67
488,Joshimath,IN,2022-04-17 00:01:47,30.5667,79.5667,52.02,43,10,9.13
489,Yairipok,IN,2022-04-17 00:01:47,24.6667,94.0667,65.23,88,16,0.54
490,Naze,JP,2022-04-17 00:01:48,28.3667,129.4833,64.04,60,88,8.9
491,Sabang,ID,2022-04-17 00:01:48,5.8933,95.3214,83.08,67,75,3.36
492,Yerbogachen,RU,2022-04-17 00:01:48,61.2767,108.0108,37.44,99,100,10.83
493,Khandyga,RU,2022-04-17 00:01:48,62.6667,135.6,20.34,84,86,1.12
494,Carinhanha,BR,2022-04-17 00:01:49,-14.3047,-43.765,74.7,77,92,6.53
495,Jiancheng,CN,2022-04-17 00:01:49,30.391,104.5491,49.39,93,100,6.44
496,Abaza,RU,2022-04-17 00:01:49,52.655,90.0928,41.85,67,8,4.88
497,Rio Grande,BR,2022-04-17 00:01:50,-32.035,-52.0986,60.94,74,70,9.95
498,Limbang,MY,2022-04-17 00:01:50,4.75,115.0,78.91,81,80,2.51
499,Atar,MR,2022-04-17 00:01:50,20.5169,-13.0499,80.28,12,0,3.76
500,Dolores,AR,2022-04-17 00:00:02,-36.3132,-57.6792,55.56,92,56,6.82
501,Banff,CA,2022-04-17 00:01:51,51.1762,-115.5698,29.16,68,91,4.88
502,Moroto,UG,2022-04-17 00:01:51,2.5345,34.6666,64.96,88,100,4.36
503,Tado,CO,2022-04-17 00:01:52,5.266,-76.5649,73.69,98,100,0.98
504,Constitucion,CL,2022-04-17 00:01:52,-35.3333,-72.4167,53.13,83,3,7.18
505,Ponedera,CO,2022-04-17 00:01:52,10.641,-74.7503,81.07,79,73,10.38
506,Beloha,MG,2022-04-17 00:01:52,-25.1667,45.05,72.07,95,18,6.98
507,Madison,US,2022-04-17 00:01:53,34.7334,-86.5667,68.79,83,40,5.75
508,Kimbe,PG,2022-04-17 00:01:53,-5.5502,150.1429,85.95,69,91,2.17
509,Shimoda,JP,2022-04-17 00:02:53,34.6667,138.95,50.11,75,100,10.02
510,Brae,GB,2022-04-17 00:02:54,60.3964,-1.353,45.93,97,100,17.11
511,Soubre,CI,2022-04-17 00:02:54,5.7856,-6.6083,72.73,98,100,6.98
512,Santa Maria,BR,2022-04-17 00:02:54,-29.6842,-53.8069,56.91,83,2,5.75
513,Walvis Bay,NA,2022-04-17 00:02:55,-22.9575,14.5053,55.09,75,2,3.76
514,Chipinge,ZW,2022-04-17 00:02:55,-20.1883,32.6236,62.69,97,99,4.18
515,Kalabo,ZM,2022-04-17 00:02:55,-14.97,22.6814,67.48,92,100,4.32
516,Barkhan,PK,2022-04-17 00:02:56,29.8977,69.5256,73.53,10,87,6.24
517,Villazon,BO,2022-04-17 00:02:56,-22.0866,-65.5942,45.93,48,0,9.19
518,Fethiye,TR,2022-04-17 00:02:56,36.6217,29.1164,55.27,46,96,8.52
519,Inongo,CD,2022-04-17 00:02:57,-1.95,18.2667,74.16,83,75,2.3
520,Drummondville,CA,2022-04-17 00:02:57,45.8834,-72.4824,42.03,57,93,5.01
521,Ancud,CL,2022-04-17 00:02:57,-41.8697,-73.8203,52.03,87,5,3.2
522,Bathsheba,BB,2022-04-17 00:00:17,13.2167,-59.5167,77.97,78,19,19.98
523,Surt,LY,2022-04-17 00:02:58,31.2089,16.5887,62.78,85,49,16.93
524,Kisangani,CD,2022-04-17 00:00:24,0.5167,25.2,69.04,97,72,1.9
525,Shiyan,CN,2022-04-17 00:02:58,32.6475,110.7781,50.32,77,99,4.14
526,Antsohihy,MG,2022-04-17 00:02:58,-14.8796,47.9875,72.03,76,1,6.42
527,Margate,GB,2022-04-17 00:01:48,51.3813,1.3862,51.31,82,12,1.99
528,Moussoro,TD,2022-04-17 00:02:59,13.6408,16.4901,87.31,42,34,10.22
529,Gao,ML,2022-04-17 00:02:59,16.6362,1.637,81.88,10,100,11.27
530,Pihuamo,MX,2022-04-17 00:03:00,19.2499,-103.3828,87.55,33,77,7.63
531,Zabaykalsk,RU,2022-04-17 00:03:00,49.6333,117.3167,35.98,29,89,10.0
532,Sangolqui,EC,2022-04-17 00:03:00,-0.3341,-78.4522,57.9,93,100,0.43
533,Hofn,IS,2022-04-17 00:03:01,64.2539,-15.2082,46.11,99,100,8.84
534,Vao,NC,2022-04-17 00:03:01,-22.6667,167.4833,76.6,70,0,8.28
535,Lithakia,GR,2022-04-17 00:03:01,37.7167,20.8333,56.57,63,88,17.81
536,Praya,CV,2022-04-17 00:03:02,14.9215,-23.5087,70.07,81,54,12.19
537,Karabulak,RU,2022-04-17 00:03:02,43.3036,44.8964,38.39,82,5,2.35
538,Nhulunbuy,AU,2022-04-17 00:03:02,-12.2333,136.7667,77.61,88,100,14.97
539,Laguna,US,2022-04-16 23:54:35,38.421,-121.4238,71.69,55,40,11.5
540,Manakara,MG,2022-04-17 00:03:03,-22.1333,48.0167,72.21,89,21,2.04
541,Tamandare,BR,2022-04-17 00:03:03,-8.7597,-35.1047,80.55,84,15,9.6
542,Outjo,NA,2022-04-17 00:01:20,-20.1167,16.15,64.76,41,26,3.94
543,Saint-Joseph,RE,2022-04-17 00:03:03,-21.3667,55.6167,75.58,78,26,11.52
544,Kihei,US,2022-04-17 00:03:04,20.785,-156.4656,78.82,57,40,10.36
545,Narrabri,AU,2022-04-17 00:03:04,-30.3167,149.7833,69.53,61,0,4.0
546,Urubicha,BO,2022-04-17 00:03:04,-15.3833,-62.95,70.83,74,14,3.2
547,Praia,CV,2022-04-17 00:03:05,14.9215,-23.5087,70.07,81,54,12.19
548,Alakurtti,RU,2022-04-17 00:03:05,66.9672,30.3491,33.85,88,99,8.68
549,Sioux Lookout,CA,2022-04-17 00:03:05,50.1001,-91.917,26.67,63,75,9.22
550,Kamina,CD,2022-04-17 00:03:06,-8.7386,24.9906,63.64,97,85,2.01
551,Port Blair,IN,2022-04-17 00:03:06,11.6667,92.75,81.81,71,54,2.51
552,Codrington,AU,2022-04-17 00:03:06,-38.2667,141.9667,73.99,36,100,22.79
553,Biltine,TD,2022-04-17 00:03:07,14.5333,20.9167,85.55,25,46,2.71
554,Nagato,JP,2022-04-17 00:03:07,34.3833,131.2,53.2,49,61,2.15
555,Grand Baie,MU,2022-04-17 00:04:07,-20.0182,57.5802,77.45,85,16,7.0
556,Puerto Ayacucho,VE,2022-04-17 00:04:08,5.6639,-67.6236,77.56,82,100,3.85
557,Vestmannaeyjar,IS,2022-04-17 00:04:08,63.4427,-20.2734,46.69,94,100,15.41
558,Mujiayingzi,CN,2022-04-17 00:04:08,42.1167,118.7833,51.84,20,30,9.24
559,Shenjiamen,CN,2022-04-17 00:04:09,29.9576,122.298,56.26,59,66,7.94
560,Huicheng,CN,2022-04-17 00:04:09,23.0385,116.2899,65.44,74,97,13.04
561,Half Moon Bay,US,2022-04-17 00:04:09,37.4636,-122.4286,67.03,67,0,16.11
562,Henties Bay,NA,2022-04-17 00:04:10,-22.116,14.2845,60.24,80,25,4.12
563,La Ronge,CA,2022-04-17 00:04:10,55.1001,-105.2842,27.86,75,100,5.12
564,Marrakesh,MA,2022-04-17 00:04:10,31.6315,-8.0083,69.87,40,0,3.44
565,Gympie,AU,2022-04-17 00:04:11,-26.1898,152.665,69.19,62,28,8.32
566,Ucluelet,CA,2022-04-17 00:04:11,48.9329,-125.5528,43.59,64,100,6.62
567,Aktau,KZ,2022-04-17 00:04:11,43.65,51.2,48.78,66,21,11.54
568,Byron Bay,AU,2022-04-17 00:04:12,-28.65,153.6167,65.95,85,79,7.2
569,Shingu,JP,2022-04-17 00:04:12,33.7333,135.9833,61.99,58,85,6.29
570,Bom Jesus Da Lapa,BR,2022-04-17 00:00:48,-13.255,-43.4181,75.0,83,100,4.99
571,Barabai,ID,2022-04-17 00:04:12,-2.5833,115.3833,75.38,92,100,1.77
572,Gravdal,NO,2022-04-17 00:04:13,68.1214,13.5031,42.06,99,100,13.22
573,Neringa,LT,2022-04-17 00:04:13,55.3719,21.0647,38.62,71,96,7.72
574,Kavaratti,IN,2022-04-17 00:01:35,10.5669,72.642,83.66,73,24,6.06
575,Bhimunipatnam,IN,2022-04-17 00:04:13,17.8833,83.4333,83.71,84,73,9.89
576,Heihe,CN,2022-04-17 00:04:14,50.2441,127.4902,37.98,50,25,16.49
577,Biysk,RU,2022-04-17 00:04:14,52.5364,85.2072,48.45,61,4,3.4
578,Svetlyy,RU,2022-04-17 00:04:14,54.675,20.1347,37.45,89,68,6.62
579,Markova,UA,2022-04-17 00:04:15,48.6758,24.4138,29.97,94,100,4.21
580,Klyuchi,RU,2022-04-17 00:04:15,52.2667,79.1667,48.13,36,65,8.93
581,Pindi Bhattian,PK,2022-04-17 00:04:15,31.8978,73.273,74.91,31,68,7.0
582,Moron,AR,2022-04-17 00:04:16,-34.6534,-58.6198,65.97,75,69,6.42
583,George Town,MY,2022-04-17 00:04:16,5.4112,100.3354,78.73,94,20,0.0
584,Vung Tau,VN,2022-04-17 00:04:16,10.346,107.0843,82.02,74,7,13.4
585,Thohoyandou,ZA,2022-04-17 00:04:17,-22.9456,30.485,59.74,96,100,4.88
